SHI Jingnan POSITION,SHI Jingnan LAP TIME,SHI Jingnan ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,Keith CARROLL POSITION,Keith CARROLL LAP TIME,Keith CARROLL ELAPSED TIME,Roberts ZVEJNIEKS POSITION,Roberts ZVEJNIEKS LAP TIME,Roberts ZVEJNIEKS ELAPSED TIME,Mykyta SOKOLOV POSITION,Mykyta SOKOLOV LAP TIME,Mykyta SOKOLOV ELAPSED TIME
1,6.90,6.90,2,7.04,7.04,4,7.23,7.23,3,7.19,7.19,5,7.80,7.80
1,8.93,15.83,2,8.97,16.01,4,9.09,16.32,3,8.91,16.10,5,9.54,17.34
1,8.50,24.33,2,8.51,24.52,3,8.42,24.74,4,8.66,24.76,5,9.12,26.46
1,8.66,32.99,2,8.74,33.26,3,8.67,33.41,4,8.90,33.66,5,9.40,35.86
1,8.95,41.931,2,8.89,42.145,3,8.82,42.228,4,9.23,42.886,5,9.65,45.505
