FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME
1,7.13,7.13,3,7.37,7.37,2,7.22,7.22,4,7.53,7.53
1,9.46,16.59,2,9.48,16.85,4,16.70,23.92,3,9.42,16.95
1,8.96,25.55,2,8.92,25.77,4,15.86,39.78,3,8.88,25.83
1,9.05,34.60,2,8.96,34.73,4,11.08,50.86,3,8.99,34.82
1,9.19,43.783,4,30.05,1:04.771,3,9.99,1:00.841,2,9.11,43.927
