Vitali BAZYLENKO POSITION,Vitali BAZYLENKO LAP TIME,Vitali BAZYLENKO ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,KHODYREV Igor POSITION,KHODYREV Igor LAP TIME,KHODYREV Igor ELAPSED TIME,LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME
0,13.155,13.155,0,13.229,13.229,0,13.465,13.465,0,13.388,13.388
0,10.270,23.425,0,10.319,23.548,0,10.285,23.750,0,10.378,23.765
0,10.279,33.704,0,10.342,33.890,0,10.261,34.011,0,10.304,34.069
0,10.465,44.169,0,10.275,44.165,0,10.362,44.373,0,10.262,44.331
0,10.365,54.535,0,10.179,54.343,0,10.427,54.800,0,9.887,54.218
0,10.021,1:04.556,0,9.519,1:03.862,0,10.643,1:05.443,0,12.934,1:07.153
0,10.050,1:14.606,0,9.609,1:13.471,0,10.964,1:16.407,0,6.235,1:13.388
0,10.537,1:25.142,0,9.525,1:22.996,0,11.443,1:27.850,0,9.551,1:22.939
0,,,0,,,0,,,0,,
