CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME,BLACKBURN Mackenzie POSITION,BLACKBURN Mackenzie LAP TIME,BLACKBURN Mackenzie ELAPSED TIME,Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME
3,7.16,7.16,1,6.91,6.91,2,7.05,7.05,4,7.37,7.37
3,9.01,16.17,1,8.94,15.85,2,8.94,15.99,4,8.90,16.27
3,8.40,24.57,1,8.47,24.32,2,8.40,24.39,4,8.40,24.67
3,8.52,33.09,1,8.62,32.94,2,8.68,33.07,3,8.42,33.09
3,8.94,42.030,1,8.73,41.675,4,9.21,42.282,2,8.87,41.948
