FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Marta WOJCIK POSITION,Marta WOJCIK LAP TIME,Marta WOJCIK ELAPSED TIME,Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME
1,7.27,7.27,2,7.61,7.61,3,7.70,7.70,4,7.83,7.83,5,8.06,8.06
1,9.49,16.76,3,9.83,17.44,2,9.74,17.44,4,9.76,17.59,5,9.73,17.79
1,8.99,25.75,3,9.37,26.81,2,9.26,26.70,4,9.28,26.87,5,9.25,27.04
1,9.22,34.97,3,9.47,36.28,2,9.41,36.11,4,9.46,36.33,5,9.45,36.49
1,9.38,44.348,4,9.73,46.010,3,9.73,45.833,2,9.23,45.552,5,9.60,46.088
