Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,DEL MEDICO Vincent POSITION,DEL MEDICO Vincent LAP TIME,DEL MEDICO Vincent ELAPSED TIME,Vitali BAZYLENKO POSITION,Vitali BAZYLENKO LAP TIME,Vitali BAZYLENKO ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME
1,6.855,6.855,3,7.361,7.361,2,7.027,7.027,5,7.745,7.745,4,7.584,7.584
1,9.243,16.097,4,9.786,17.146,3,9.361,16.388,2,8.526,16.270,5,10.087,17.670
1,9.137,25.234,4,9.682,26.827,2,9.079,25.466,3,10.130,26.400,5,9.833,27.503
1,9.316,34.549,4,10.695,37.521,2,9.329,34.795,3,9.643,36.043,5,10.113,37.616
1,9.67,44.215,4,10.32,47.839,2,9.62,44.413,3,10.56,46.595,5,10.63,48.238
