LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME
1,6.93,6.93,2,7.08,7.08,3,7.29,7.29,4,7.37,7.37
1,8.83,15.76,2,8.80,15.88,3,9.01,16.30,4,9.06,16.43
1,8.54,24.30,2,8.55,24.43,3,8.71,25.01,4,8.66,25.09
1,8.68,32.98,2,8.71,33.14,3,8.72,33.73,4,8.74,33.83
1,8.94,41.916,2,8.95,42.090,3,8.91,42.637,4,8.92,42.741
