BLAIS Danae POSITION,BLAIS Danae LAP TIME,BLAIS Danae ELAPSED TIME,Assel TAISHMANOVA POSITION,Assel TAISHMANOVA LAP TIME,Assel TAISHMANOVA ELAPSED TIME,MAZUR Nicole POSITION,MAZUR Nicole LAP TIME,MAZUR Nicole ELAPSED TIME,Tereza PFEIFEROVA POSITION,Tereza PFEIFEROVA LAP TIME,Tereza PFEIFEROVA ELAPSED TIME,Tetyana ZARVANSKA POSITION,Tetyana ZARVANSKA LAP TIME,Tetyana ZARVANSKA ELAPSED TIME
2,7.59,7.59,3,7.70,7.70,1,7.42,7.42,4,7.94,7.94,5,8.34,8.34
2,9.48,17.07,3,9.53,17.23,1,9.53,16.95,4,9.67,17.61,5,10.24,18.58
2,8.90,25.97,3,8.90,26.13,1,8.97,25.92,4,9.54,27.15,5,9.75,28.33
2,9.21,35.18,3,9.14,35.27,1,9.17,35.09,4,9.64,36.79,5,9.98,38.31
2,9.48,44.66,3,9.57,44.84,1,9.54,44.63,4,9.86,46.659,5,10.32,48.637
