Aafke SOET POSITION,Aafke SOET LAP TIME,Aafke SOET ELAPSED TIME,Elisabeth WITT POSITION,Elisabeth WITT LAP TIME,Elisabeth WITT ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,SEJPALOVA-HRUZOVA Michaela POSITION,SEJPALOVA-HRUZOVA Michaela LAP TIME,SEJPALOVA-HRUZOVA Michaela ELAPSED TIME
1,14.69,14.69,2,14.83,14.83,3,14.97,14.97,4,15.14,15.14
1,11.97,26.66,2,11.97,26.80,3,11.97,26.94,4,12.00,27.14
1,11.56,38.22,2,11.54,38.34,3,11.51,38.45,4,11.48,38.62
1,11.00,49.22,2,10.98,49.32,3,10.99,49.44,4,11.00,49.62
1,10.35,59.57,2,10.36,59.68,3,10.35,59.79,4,10.38,1:00.00
1,10.26,1:09.83,2,10.28,1:09.96,3,10.28,1:10.07,4,10.30,1:10.30
1,10.09,1:19.92,3,10.04,1:20.00,2,9.86,1:19.93,4,10.37,1:20.67
2,10.09,1:30.01,3,10.12,1:30.12,1,9.59,1:29.52,4,10.67,1:31.34
2,10.26,1:40.266,3,10.30,1:40.420,1,10.11,1:39.621,4,11.11,1:42.444
