Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Serge PLANCHER POSITION,Serge PLANCHER LAP TIME,Serge PLANCHER ELAPSED TIME,YE Liming POSITION,YE Liming LAP TIME,YE Liming ELAPSED TIME,Ian UPCOTT POSITION,Ian UPCOTT LAP TIME,Ian UPCOTT ELAPSED TIME
0,7.231,7.231,0,7.027,7.027,0,6.972,6.972,0,7.396,7.396
0,9.880,17.110,0,9.571,16.598,0,9.385,16.357,0,9.462,16.858
0,29.702,46.812,0,8.817,25.415,0,9.010,25.367,0,9.144,26.002
0,15.277,1:02.089,0,9.078,34.493,0,8.884,34.251,0,9.057,35.059
0,,,0,,,0,,,0,,
