SUNG Si-Bak POSITION,SUNG Si-Bak LAP TIME,SUNG Si-Bak ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME
1,6.67,6.67,2,6.85,6.85,4,7.20,7.20,3,6.98,6.98
1,8.97,15.64,2,8.96,15.81,4,9.06,16.26,3,9.01,15.99
1,8.53,24.17,2,8.49,24.30,4,8.54,24.80,3,8.54,24.53
1,8.75,32.92,2,8.70,33.00,4,8.69,33.49,3,8.75,33.28
1,9.08,42.000,2,9.02,42.016,4,8.93,42.411,3,9.13,42.409
