START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.30,9.30,3,9.43,9.43,5,9.64,9.64,2,9.31,9.31,4,9.45,9.45,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
3,12.28,21.59,4,12.42,21.85,5,12.26,21.90,1,11.85,21.16,2,11.94,21.39,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
2,10.88,32.48,4,10.76,32.62,5,10.95,32.86,1,10.99,32.16,3,11.09,32.49,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
3,11.12,43.60,4,11.11,43.74,5,11.03,43.89,1,11.15,43.31,2,11.09,43.59,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
2,10.68,54.29,4,10.80,54.54,5,10.90,54.79,1,10.79,54.11,3,10.76,54.35,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.81,1:04.11,2,9.58,1:04.12,5,9.81,1:04.61,3,10.12,1:04.23,4,10.12,1:04.48,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.65,1:13.76,3,9.77,1:13.90,5,9.65,1:14.26,2,9.66,1:13.89,4,9.64,1:14.12,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.68,1:23.44,3,9.62,1:23.52,5,9.70,1:23.96,2,9.62,1:23.52,4,9.65,1:23.77,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.98,1:33.42,2,9.95,1:33.47,4,9.77,1:33.74,3,10.02,1:33.54,5,10.01,1:33.78,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.50,1:42.93,3,9.66,1:43.14,2,9.38,1:43.12,4,9.68,1:43.22,5,9.65,1:43.44,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.28,1:52.22,3,9.48,1:52.62,2,9.28,1:52.41,4,9.45,1:52.68,5,9.35,1:52.80,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.10,2:01.32,5,9.58,2:02.20,2,9.15,2:01.56,3,8.93,2:01.61,4,9.35,2:02.15,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.40,2:10.73,5,10.01,2:12.21,3,9.52,2:11.09,2,9.41,2:11.02,4,9.39,2:11.55,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
1,9.55,2:20.274,4,11.04,2:23.249,2,9.57,2:20.660,0,,DQ,3,9.43,2:20.981,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1
