JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,Kasandra BRADETTE POSITION,Kasandra BRADETTE LAP TIME,Kasandra BRADETTE ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,ZAKHAROVA Evgeniya POSITION,ZAKHAROVA Evgeniya LAP TIME,ZAKHAROVA Evgeniya ELAPSED TIME
4,8.72,8.72,1,7.30,7.30,2,7.47,7.47,3,7.62,7.62
4,11.25,19.97,1,9.48,16.78,2,9.49,16.96,3,9.40,17.02
4,11.06,31.03,1,8.98,25.76,2,9.01,25.97,3,9.06,26.08
4,11.15,42.18,1,9.08,34.84,2,9.02,34.99,3,8.98,35.06
4,11.30,53.477,1,9.49,44.325,2,9.40,44.385,3,9.39,44.449
