Rafal GRYCNER POSITION,Rafal GRYCNER LAP TIME,Rafal GRYCNER ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,Aliaksandr ARLOU POSITION,Aliaksandr ARLOU LAP TIME,Aliaksandr ARLOU ELAPSED TIME,Mladen KARLOVIC POSITION,Mladen KARLOVIC LAP TIME,Mladen KARLOVIC ELAPSED TIME,Tamas RUSZ POSITION,Tamas RUSZ LAP TIME,Tamas RUSZ ELAPSED TIME
2,7.14,7.14,1,6.95,6.95,3,7.50,7.50,5,8.03,8.03,4,7.50,7.50
2,9.60,16.74,1,9.07,16.02,4,9.86,17.36,5,10.65,18.68,3,9.73,17.23
2,9.46,26.20,1,8.87,24.89,4,9.32,26.68,5,10.44,29.12,3,9.37,26.60
2,9.47,35.67,1,8.95,33.84,3,9.45,36.13,5,10.85,39.97,4,9.54,36.14
2,9.78,45.442,1,9.08,42.913,3,9.86,45.985,5,11.37,51.336,4,9.95,46.086
