LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Alex McEWAN POSITION,Alex McEWAN LAP TIME,Alex McEWAN ELAPSED TIME,Dave VERSTEEG POSITION,Dave VERSTEEG LAP TIME,Dave VERSTEEG ELAPSED TIME
1,6.930,6.930,2,7.121,7.121,3,7.368,7.368
1,9.233,16.162,2,9.147,16.268,3,9.306,16.674
1,8.918,25.080,2,9.012,25.280,3,9.078,25.751
1,9.091,34.170,2,9.059,34.338,3,9.441,35.191
1,9.47,43.638,2,9.46,43.789,3,9.99,45.177
