VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,THOMSON Kathryn POSITION,THOMSON Kathryn LAP TIME,THOMSON Kathryn ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME
1,7.67,7.67,4,8.06,8.06,2,7.77,7.77,3,7.79,7.79
1,9.81,17.48,4,9.72,17.78,2,9.75,17.52,3,9.85,17.64
1,9.35,26.83,3,9.26,27.04,2,9.40,26.92,3,9.40,27.04
1,9.41,36.24,4,9.59,36.63,2,9.44,36.36,3,9.41,36.45
1,9.61,45.85,4,17.32,53.823,2,9.57,45.902,3,9.75,46.183
