Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Alyson DUDEK POSITION,Alyson DUDEK LAP TIME,Alyson DUDEK ELAPSED TIME,Deanna LOCKETT POSITION,Deanna LOCKETT LAP TIME,Deanna LOCKETT ELAPSED TIME
3,7.76,7.76,1,7.50,7.50,2,7.61,7.61,4,7.96,7.96
3,9.62,17.38,1,9.58,17.08,2,9.56,17.17,4,9.68,17.64
3,9.17,26.55,2,9.29,26.37,1,9.05,26.22,4,9.42,27.06
3,9.33,35.88,2,9.40,35.77,1,9.33,35.55,4,9.54,36.60
3,9.59,45.466,2,9.48,45.247,1,9.58,45.128,4,9.79,46.389
