de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME,Erika LINDGREN POSITION,Erika LINDGREN LAP TIME,Erika LINDGREN ELAPSED TIME,DESMET Hanne POSITION,DESMET Hanne LAP TIME,DESMET Hanne ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
1,7.12,7.12,2,7.52,7.52,4,7.86,7.86,3,7.83,7.83,5,7.99,7.99
1,9.38,16.50,2,9.31,16.83,5,10.11,17.97,3,10.01,17.84,4,9.96,17.95
1,8.97,25.47,2,8.82,25.65,5,9.46,27.43,3,9.33,27.17,4,9.30,27.25
1,8.99,34.46,2,8.91,34.56,5,9.59,37.02,3,9.33,36.50,4,9.26,36.51
1,9.23,43.69,2,9.19,43.75,5,9.71,46.73,4,9.60,46.10,3,9.37,45.88
