Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME
1,6.44,6.44,2,6.73,6.73,3,6.90,6.90,4,7.09,7.09
1,8.98,15.42,2,9.05,15.78,4,9.70,16.60,3,9.32,16.41
1,8.68,24.10,2,8.44,24.22,4,8.56,25.16,3,8.57,24.98
1,8.49,32.59,2,8.57,32.79,4,8.62,33.78,3,8.52,33.50
1,8.99,41.579,2,8.84,41.622,4,10.25,44.024,3,8.82,42.316
