Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Remi BEAULIEU POSITION,Remi BEAULIEU LAP TIME,Remi BEAULIEU ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Christoph MILZ POSITION,Christoph MILZ LAP TIME,Christoph MILZ ELAPSED TIME
1,7.15,7.15,2,7.26,7.26,3,7.38,7.38,4,7.54,7.54
1,8.85,16.00,2,8.89,16.15,3,8.90,16.28,4,9.15,16.69
1,8.65,24.65,2,8.61,24.76,3,8.59,24.87,4,9.03,25.72
1,9.22,33.87,2,9.17,33.93,3,9.19,34.06,4,9.54,35.26
1,8.43,42.294,2,8.44,42.367,3,8.39,42.442,4,8.67,43.929
