CHUNG Hsiao-Ying POSITION,CHUNG Hsiao-Ying LAP TIME,CHUNG Hsiao-Ying ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,Yulia KICHAPOVA POSITION,Yulia KICHAPOVA LAP TIME,Yulia KICHAPOVA ELAPSED TIME
3,7.91,7.91,1,7.33,7.33,2,7.55,7.55,4,8.12,8.12
3,10.30,18.21,1,10.00,17.33,2,10.12,17.67,4,10.18,18.30
3,9.96,28.17,1,9.65,26.98,2,10.02,27.69,4,10.12,28.42
3,10.09,38.26,1,9.74,36.72,2,10.19,37.88,4,9.99,38.41
3,10.53,48.784,1,10.07,46.790,2,10.70,48.579,4,10.59,49.000
