START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,12.648,12.648,1,12.048,12.048,2,12.145,12.145,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.361,22.010,2,9.499,21.547,1,9.352,21.497,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.268,31.278,2,9.021,30.568,1,9.003,30.500,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.196,40.474,2,9.487,40.055,1,9.201,39.700,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.283,49.757,2,9.399,49.454,1,9.092,48.792,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,9.092,58.849,3,9.469,58.923,1,9.009,57.801,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.469,1:08.318,2,9.360,1:08.283,1,9.109,1:06.910,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,8.771,1:17.089,3,9.451,1:17.734,1,9.168,1:16.079,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,10.040,1:27.128,2,9.319,1:27.053,1,9.337,1:25.415,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,9.267,1:36.395,3,9.437,1:36.490,1,9.433,1:34.848,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.695,1:46.090,2,9.565,1:46.055,1,9.616,1:44.465,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.590,1:55.680,2,9.555,1:55.611,1,9.105,1:53.570,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,9.595,2:05.274,2,9.612,2:05.222,1,9.157,2:02.727,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,9.380,2:14.655,3,9.816,2:15.038,1,9.846,2:12.572,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,9.538,2:24.193,3,9.374,2:24.412,1,8.993,2:21.565,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
3,10.711,2:34.904,2,9.714,2:34.126,1,10.144,2:31.709,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,8.629,2:43.533,3,9.746,2:43.872,1,9.346,2:41.055,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
2,9.935,2:53.468,3,10.191,2:54.063,1,9.481,2:50.536,2007-2008,"2008 ISU World Junior Championships, Italy",2000MRelay,m,Heats,1
