GRAJCAR Natalia POSITION,GRAJCAR Natalia LAP TIME,GRAJCAR Natalia ELAPSED TIME,Ilsiyar SHARAFUTDINOVA POSITION,Ilsiyar SHARAFUTDINOVA LAP TIME,Ilsiyar SHARAFUTDINOVA ELAPSED TIME,HUISMAN Lisanne POSITION,HUISMAN Lisanne LAP TIME,HUISMAN Lisanne ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME
0,14.675,14.675,0,14.674,14.674,0,14.519,14.519,0,15.193,15.193,0,14.907,14.907
0,11.291,25.965,0,11.413,26.087,0,11.303,25.822,0,11.403,26.596,0,11.388,26.295
0,10.814,36.779,0,10.738,36.825,0,10.850,36.672,0,10.680,37.276,0,10.714,37.009
0,10.678,47.457,0,10.489,47.313,0,10.808,47.479,0,10.667,47.942,0,10.743,47.751
0,10.122,57.579,0,10.304,57.617,0,10.551,58.030,0,10.453,58.395,0,10.223,57.974
0,10.627,1:08.206,0,10.355,1:07.972,0,9.898,1:07.929,0,9.891,1:08.286,0,10.364,1:08.338
0,10.612,1:18.818,0,10.732,1:18.704,0,10.822,1:18.751,0,9.892,1:18.178,0,10.363,1:18.701
0,29.237,1:48.056,0,11.066,1:29.770,0,10.482,1:29.233,0,9.899,1:28.077,0,10.569,1:29.270
0,,,0,,,0,,,0,,,0,,
