XIAO Han POSITION,XIAO Han LAP TIME,XIAO Han ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME,Deanna LOCKETT POSITION,Deanna LOCKETT LAP TIME,Deanna LOCKETT ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,13.14,13.14,4,13.52,13.52,5,13.62,13.62,2,13.25,13.25,3,13.40,13.40
1,10.20,23.34,3,10.07,23.59,5,10.19,23.81,2,10.18,23.43,4,10.20,23.60
1,9.95,33.29,3,9.91,33.50,5,9.90,33.71,2,9.99,33.42,4,10.01,33.61
1,9.68,42.97,2,9.76,43.26,4,9.93,43.64,5,24.70,58.12,3,9.91,43.52
1,9.96,52.93,2,9.78,53.04,4,9.75,53.39,5,19.19,1:17.31,3,9.74,53.26
1,9.79,1:02.72,2,9.77,1:02.81,4,9.69,1:03.08,5,16.10,1:33.41,3,9.62,1:02.88
1,9.68,1:12.40,2,9.70,1:12.51,4,9.77,1:12.85,5,13.58,1:46.99,3,9.81,1:12.69
1,9.76,1:22.16,2,9.75,1:22.26,4,9.68,1:22.53,5,13.51,2:00.50,3,9.64,1:22.33
1,9.84,1:31.999,3,9.80,1:32.058,4,9.80,1:32.322,5,13.68,2:14.172,2,9.69,1:32.015
