Oliver HORSEPOOL POSITION,Oliver HORSEPOOL LAP TIME,Oliver HORSEPOOL ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,Josef MIKA POSITION,Josef MIKA LAP TIME,Josef MIKA ELAPSED TIME,Didier OLICHON-PERREAULT POSITION,Didier OLICHON-PERREAULT LAP TIME,Didier OLICHON-PERREAULT ELAPSED TIME
1,7.040,7.040,4,7.401,7.401,2,7.115,7.115,3,7.397,7.397
1,9.754,16.793,2,9.870,17.271,4,10.492,17.606,3,10.183,17.580
1,9.296,26.089,2,9.428,26.698,4,9.683,27.289,3,9.264,26.843
1,9.589,35.677,2,9.310,36.008,4,9.901,37.190,3,9.191,36.034
1,10.10,45.777,3,10.11,46.117,4,10.17,47.359,2,9.82,45.851
