Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME,GAGNON Claudia POSITION,GAGNON Claudia LAP TIME,GAGNON Claudia ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME
1,7.20,7.20,2,7.35,7.35,4,7.83,7.83,3,7.54,7.54,5,10.78,10.78
1,9.22,16.42,2,9.21,16.56,4,9.57,17.40,3,9.12,16.66,5,9.72,20.50
1,8.68,25.10,2,8.59,25.15,4,9.19,26.59,3,8.64,25.30,5,9.01,29.51
1,8.74,33.84,2,8.82,33.97,4,9.37,35.96,3,8.79,34.09,5,9.25,38.76
1,8.88,42.72,2,8.94,42.91,4,9.62,45.586,3,8.97,43.06,5,10.80,49.567
