START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.856,8.856,3,9.069,9.069,5,9.297,9.297,2,8.909,8.909,4,9.167,9.167,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,12.094,20.950,3,11.943,21.012,4,12.050,21.347,1,12.010,20.918,5,12.280,21.447,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,11.780,32.730,3,11.747,32.759,5,11.736,33.083,1,11.794,32.712,4,11.505,32.951,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
1,11.657,44.388,3,11.742,44.501,5,11.642,44.725,2,11.685,44.396,4,11.725,44.676,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
3,11.102,55.489,2,10.981,55.482,4,11.186,55.911,1,11.084,55.480,5,11.251,55.927,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
3,10.471,1:05.961,2,10.443,1:05.924,4,10.352,1:06.263,1,10.294,1:05.774,5,10.420,1:06.347,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
3,10.513,1:16.473,2,10.525,1:16.449,5,10.589,1:16.852,1,10.586,1:16.360,4,10.480,1:16.827,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.138,1:26.611,3,10.247,1:26.696,4,10.015,1:26.866,1,10.206,1:26.565,5,10.448,1:27.275,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
1,10.173,1:36.783,2,10.131,1:36.827,4,10.294,1:37.160,3,10.277,1:36.842,5,10.376,1:37.650,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.353,1:47.137,3,10.440,1:47.266,4,10.286,1:47.446,1,10.232,1:47.074,5,10.736,1:48.386,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.307,1:57.444,3,10.435,1:57.702,4,10.405,1:57.851,1,10.266,1:57.340,5,11.326,1:59.712,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.322,2:07.766,3,10.753,2:08.455,4,10.746,2:08.597,1,10.406,2:07.745,5,11.734,2:11.446,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.669,2:18.435,4,11.611,2:20.066,3,10.678,2:19.276,1,10.665,2:18.410,5,12.222,2:23.668,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
2,10.737,2:29.171,4,13.702,2:33.768,3,11.290,2:30.566,1,10.550,2:28.960,5,12.800,2:36.468,2007-2008,"2008 ISU World Junior Championships, Italy",1500M,w,Quarterfinals,2
