KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Takayuki MURATAKE POSITION,Takayuki MURATAKE LAP TIME,Takayuki MURATAKE ELAPSED TIME,GONG Qiuwen POSITION,GONG Qiuwen LAP TIME,GONG Qiuwen ELAPSED TIME
1,6.87,6.87,2,7.01,7.01,4,7.15,7.15,3,7.12,7.12
1,8.97,15.84,2,8.98,15.99,4,8.98,16.13,3,8.91,16.03
1,8.53,24.37,2,8.52,24.51,4,8.65,24.78,3,8.55,24.58
1,8.66,33.03,2,8.63,33.14,4,8.66,33.44,3,8.68,33.26
1,8.85,41.872,2,8.77,41.905,4,8.71,42.145,3,8.78,42.033
