START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,12.39,12.39,3,12.72,12.72,4,12.91,12.91,6,13.41,13.41,5,13.02,13.02,2,12.70,12.70,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,16.10,28.49,3,16.14,28.86,2,15.90,28.81,5,15.72,29.13,4,16.04,29.06,6,16.75,29.45,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,14.90,43.39,3,15.09,43.95,2,14.94,43.75,5,15.16,44.29,4,15.03,44.09,6,14.99,44.44,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,14.56,57.95,3,14.49,58.44,2,14.52,58.27,5,14.44,58.73,4,14.49,58.58,6,14.44,58.88,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,13.06,1:11.01,4,13.18,1:11.62,2,13.19,1:11.46,5,13.10,1:11.83,3,13.02,1:11.60,6,13.12,1:12.00,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,12.46,1:23.47,4,12.39,1:24.01,3,12.42,1:23.88,5,12.31,1:24.14,2,12.04,1:23.64,6,12.30,1:24.30,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
1,11.67,1:35.14,4,11.51,1:35.52,3,11.52,1:35.40,5,11.53,1:35.67,2,11.63,1:35.27,6,11.52,1:35.82,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
2,10.21,1:45.35,4,10.21,1:45.73,3,10.22,1:45.62,5,10.19,1:45.86,1,10.07,1:45.34,6,10.21,1:46.03,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
2,9.38,1:54.73,4,9.18,1:54.91,3,9.27,1:54.89,5,9.21,1:55.07,1,9.32,1:54.66,6,9.18,1:55.21,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
4,9.27,2:04.00,3,9.08,2:03.99,2,9.04,2:03.93,5,9.03,2:04.10,1,9.14,2:03.80,6,9.00,2:04.21,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
4,8.94,2:12.94,3,8.88,2:12.87,2,8.86,2:12.79,5,8.91,2:13.01,1,8.88,2:12.68,6,8.92,2:13.13,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
5,8.83,2:21.77,2,8.65,2:21.52,1,8.59,2:21.38,4,8.69,2:21.70,2,8.84,2:21.52,6,8.74,2:21.87,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
6,8.90,2:30.67,2,8.70,2:30.22,1,8.64,2:30.02,3,8.58,2:30.28,4,8.79,2:30.31,5,8.65,2:30.52,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
6,9.74,2:40.414,3,8.91,2:39.133,1,8.72,2:38.74,2,8.53,2:38.818,4,8.96,2:39.274,5,8.86,2:39.385,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,m,Rep.Semifinals,1
