Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Oliver HORSEPOOL POSITION,Oliver HORSEPOOL LAP TIME,Oliver HORSEPOOL ELAPSED TIME
0,13.002,13.002,0,13.012,13.012,0,13.188,13.188,0,12.861,12.861
0,9.568,22.570,0,9.692,22.705,0,9.238,22.426,0,9.620,22.481
0,9.500,32.070,0,9.520,32.224,0,9.612,32.038,0,9.497,31.977
0,10.010,42.079,0,10.005,42.229,0,9.965,42.003,0,9.979,41.956
0,9.843,51.922,0,9.759,51.988,0,9.845,51.848,0,9.822,51.778
0,9.423,1:01.345,0,9.446,1:01.434,0,9.426,1:01.274,0,9.400,1:01.178
0,9.424,1:10.769,0,9.530,1:10.964,0,9.204,1:10.478,0,9.482,1:10.660
0,9.333,1:20.102,0,10.023,1:20.987,0,9.299,1:19.777,0,9.615,1:20.274
0,9.712,1:29.814,0,10.405,1:31.392,0,,,0,10.115,1:30.389
