Ildiko SZEKELY POSITION,Ildiko SZEKELY LAP TIME,Ildiko SZEKELY ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,LIN Wei POSITION,LIN Wei LAP TIME,LIN Wei ELAPSED TIME,Annabel de CLEER POSITION,Annabel de CLEER LAP TIME,Annabel de CLEER ELAPSED TIME,Debora SECCHI POSITION,Debora SECCHI LAP TIME,Debora SECCHI ELAPSED TIME
0,13.865,13.865,0,14.147,14.147,0,13.623,13.623,0,13.082,13.082,0,14.072,14.072
0,10.907,24.771,0,10.339,24.486,0,10.538,24.161,0,10.518,23.600,0,10.082,24.155
0,10.851,35.623,0,10.145,34.631,0,10.486,34.647,0,10.726,34.326,0,10.292,34.446
0,10.860,46.483,0,10.618,45.249,0,10.427,45.074,0,10.831,45.157,0,10.903,45.349
0,11.343,57.825,0,11.503,56.753,0,11.224,56.298,0,11.479,56.636,0,11.090,56.439
0,11.852,1:09.677,0,10.754,1:07.506,0,11.117,1:07.415,0,11.165,1:07.802,0,11.075,1:07.515
0,11.940,1:21.617,0,10.967,1:18.474,0,12.125,1:19.540,0,11.318,1:19.120,0,11.261,1:18.775
0,12.015,1:33.632,0,10.343,1:28.817,0,12.713,1:32.252,0,11.099,1:30.219,0,10.519,1:29.295
0,,,0,,,0,,,0,,,0,,
