START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,7.93,7.93,1,7.89,7.89,4,8.55,8.55,3,8.22,8.22,5,8.74,8.74,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
4,11.12,19.05,1,10.91,18.80,2,10.31,18.86,3,10.80,19.02,5,10.68,19.42,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,10.18,29.23,2,10.70,29.50,4,11.04,29.90,3,10.63,29.65,5,10.67,30.09,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,10.42,39.65,2,10.40,39.90,4,10.51,40.41,3,10.44,40.09,5,10.48,40.57,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,10.49,50.14,2,10.43,50.33,4,10.33,50.74,3,10.36,50.45,5,10.21,50.78,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,9.92,1:00.06,3,10.20,1:00.53,2,9.49,1:00.23,4,10.19,1:00.64,5,9.95,1:00.73,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,9.95,1:10.01,3,9.78,1:10.31,2,9.98,1:10.21,4,9.67,1:10.31,5,9.79,1:10.52,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,10.15,1:20.16,3,10.40,1:20.71,2,10.11,1:20.32,5,10.58,1:20.89,4,10.36,1:20.88,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,10.35,1:30.51,3,10.08,1:30.79,2,10.37,1:30.69,4,9.92,1:30.81,5,10.24,1:31.12,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,9.84,1:40.35,3,10.11,1:40.90,2,9.90,1:40.59,4,10.17,1:40.98,5,10.08,1:41.20,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,9.40,1:49.75,3,9.81,1:50.71,2,9.87,1:50.46,4,9.75,1:50.73,5,9.56,1:50.76,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,9.54,1:59.29,4,9.49,2:00.20,3,9.37,1:59.83,5,9.58,2:00.31,2,8.85,1:59.61,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
1,8.83,2:08.12,3,8.25,2:08.45,4,9.17,2:09.00,5,9.61,2:09.92,2,8.81,2:08.42,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
2,9.78,2:17.896,5,11.51,2:19.957,3,10.27,2:19.264,4,10.02,2:19.940,1,9.16,2:17.579,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,8
