ROBERTS Isabelle POSITION,ROBERTS Isabelle LAP TIME,ROBERTS Isabelle ELAPSED TIME,Ema ZELINSKA POSITION,Ema ZELINSKA LAP TIME,Ema ZELINSKA ELAPSED TIME,Tetyana ZARVANSKA POSITION,Tetyana ZARVANSKA LAP TIME,Tetyana ZARVANSKA ELAPSED TIME,WANG Kuan-Ming POSITION,WANG Kuan-Ming LAP TIME,WANG Kuan-Ming ELAPSED TIME
1,7.92,7.92,2,8.05,8.05,3,8.44,8.44,4,8.68,8.68
1,10.11,18.03,2,10.08,18.13,3,10.53,18.97,4,10.93,19.61
1,9.54,27.57,2,9.58,27.71,3,10.05,29.02,4,10.71,30.32
1,9.70,37.27,2,9.69,37.40,3,10.35,39.37,4,11.04,41.36
1,10.06,47.317,2,10.00,47.385,3,10.60,49.954,4,11.56,52.903
