Robert SEIFERT POSITION,Robert SEIFERT LAP TIME,Robert SEIFERT ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Adam FILIPOWICZ POSITION,Adam FILIPOWICZ LAP TIME,Adam FILIPOWICZ ELAPSED TIME
1,6.91,6.91,2,7.06,7.06,3,7.22,7.22
1,9.06,15.97,2,9.06,16.12,3,9.01,16.23
1,8.74,24.71,2,8.68,24.80,3,8.64,24.87
1,8.86,33.57,2,8.84,33.64,3,8.90,33.77
1,9.09,42.659,2,9.19,42.824,3,9.12,42.883
