SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME,MANOILOVA Katrin POSITION,MANOILOVA Katrin LAP TIME,MANOILOVA Katrin ELAPSED TIME,CHARLES Alyson POSITION,CHARLES Alyson LAP TIME,CHARLES Alyson ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME
1,7.31,7.31,3,7.66,7.66,2,7.44,7.44,4,7.82,7.82
1,9.49,16.80,3,9.34,17.00,2,9.46,16.90,4,9.39,17.21
1,8.99,25.79,3,8.97,25.97,2,8.97,25.87,4,8.92,26.13
1,9.09,34.88,3,9.12,35.09,2,9.11,34.98,4,9.06,35.19
1,9.33,44.21,3,9.37,44.450,2,9.45,44.43,4,9.30,44.482
