DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Menderes EREN POSITION,Menderes EREN LAP TIME,Menderes EREN ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,LIM Kyoung Won POSITION,LIM Kyoung Won LAP TIME,LIM Kyoung Won ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME
1,12.77,12.77,6,13.56,13.56,2,12.82,12.82,3,12.84,12.84,4,13.00,13.00,5,13.11,13.11
2,9.52,22.29,6,9.48,23.04,3,9.54,22.36,1,9.36,22.20,4,9.57,22.57,5,9.62,22.73
2,9.31,31.60,6,9.13,32.17,3,9.31,31.67,1,9.32,31.52,4,9.27,31.84,5,9.24,31.97
2,9.35,40.95,6,9.28,41.45,3,9.38,41.05,1,9.35,40.87,4,9.33,41.17,5,9.34,41.31
2,9.28,50.23,6,9.36,50.81,3,9.33,50.38,1,9.27,50.14,4,9.38,50.55,5,9.25,50.56
2,9.30,59.53,6,9.55,1:00.36,3,9.30,59.68,1,9.29,59.43,5,9.33,59.88,4,9.25,59.81
2,9.24,1:08.77,6,9.95,1:10.31,3,9.21,1:08.89,1,9.25,1:08.68,5,9.25,1:09.13,4,9.21,1:09.02
2,9.34,1:18.11,6,10.51,1:20.82,4,9.52,1:18.41,1,9.31,1:17.99,5,9.35,1:18.48,3,9.17,1:18.19
2,9.56,1:27.67,6,11.48,1:32.30,4,9.77,1:28.18,1,9.60,1:27.59,5,9.78,1:28.26,3,9.61,1:27.80
