START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,10.39,10.39,1,10.19,10.19,3,10.60,10.60,5,10.80,,7,11.29,11.29,6,10.97,10.97,4,10.70,10.70,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
3,14.54,24.93,2,14.63,24.82,4,14.50,25.10,5,14.39,,7,14.31,25.60,6,14.38,25.35,1,13.98,24.68,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
4,15.15,40.08,2,15.01,39.83,5,15.11,40.21,3,14.75,,7,14.93,40.53,6,15.01,40.36,1,15.04,39.72,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
3,14.92,55.00,2,15.12,54.95,5,15.07,55.28,1,14.90,,7,15.24,55.77,6,15.21,55.57,4,15.40,55.12,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
1,13.34,1:08.34,4,13.61,1:08.56,5,13.46,1:08.74,2,13.52,,6,13.12,1:08.89,7,13.36,1:08.93,3,13.37,1:08.49,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
7,11.51,1:19.85,2,10.95,1:19.51,6,11.04,1:19.78,1,11.07,,3,10.76,1:19.65,5,10.81,1:19.74,3,11.16,1:19.65,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
7,10.01,1:29.86,2,9.72,1:29.23,6,10.01,1:29.79,1,9.72,,5,9.99,1:29.64,4,9.76,1:29.50,3,9.64,1:29.29,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
7,10.04,1:39.90,1,9.99,1:39.22,6,10.07,1:39.86,1,10.07,,5,10.10,1:39.74,4,10.14,1:39.64,3,10.00,1:39.29,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
6,9.60,1:49.50,2,9.84,1:49.06,7,9.67,1:49.53,1,9.71,,5,9.65,1:49.39,4,9.72,1:49.36,3,9.87,1:49.16,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
6,9.64,1:59.14,2,9.81,1:58.87,5,9.49,1:59.02,7,20.32,,3,9.52,1:58.91,1,9.40,1:58.76,4,9.79,1:58.95,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
4,9.50,2:08.64,6,24.90,2:23.77,3,9.51,2:08.53,7,23.07,,2,9.44,2:08.35,1,9.39,2:08.15,5,9.82,2:08.77,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
4,9.37,2:18.01,6,20.39,2:44.16,3,9.38,2:17.91,7,13.50,,2,9.35,2:17.70,1,9.45,2:17.60,5,9.67,2:18.44,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
4,9.50,2:27.51,6,11.26,2:55.42,3,9.45,2:27.36,7,12.62,,2,9.44,2:27.14,1,9.40,2:27.00,5,9.72,2:28.16,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
4,9.82,2:37.33,6,11.09,3:06.488,3,9.90,2:37.26,,,,2,9.43,2:36.57,1,9.42,2:36.42,5,10.20,2:38.354,2016-2017,ISU World Short Track Championships 2017,1500m,w,Semifinals,2
