Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Valerie LAMBERT POSITION,Valerie LAMBERT LAP TIME,Valerie LAMBERT ELAPSED TIME,Jessica HEWITT POSITION,Jessica HEWITT LAP TIME,Jessica HEWITT ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME
1,6.92,6.92,2,7.19,7.19,3,7.39,7.39,4,7.65,7.65
1,9.53,16.46,2,9.44,16.63,3,9.41,16.80,4,9.30,16.95
1,9.17,25.64,2,9.13,25.77,3,9.07,25.88,4,9.04,26.00
1,9.24,34.88,2,9.21,34.98,3,9.23,35.11,4,9.28,35.28
1,9.45,44.322,2,9.42,44.394,3,9.35,44.454,4,9.59,44.867
