Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Valentyn DANILOVSKYI POSITION,Valentyn DANILOVSKYI LAP TIME,Valentyn DANILOVSKYI ELAPSED TIME
3,7.12,7.12,1,6.79,6.79,2,6.92,6.92,4,7.14,7.14
3,9.00,16.12,1,8.91,15.70,2,8.91,15.83,4,9.18,16.32
3,8.54,24.66,1,8.36,24.06,2,8.41,24.24,4,8.53,24.85
3,8.67,33.33,1,8.52,32.58,2,8.54,32.78,4,8.65,33.50
3,8.96,42.283,1,8.77,41.342,2,8.83,41.608,4,9.02,42.520
