Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
1,6.55,6.55,2,6.91,6.91,4,7.17,7.17,3,6.94,6.94,5,7.24,7.24
1,8.63,15.18,3,8.97,15.88,5,9.20,16.37,2,8.94,15.88,4,9.10,16.34
1,8.50,23.68,3,8.47,24.35,5,9.07,25.44,2,8.41,24.29,4,8.79,25.13
1,8.55,32.23,3,8.62,32.97,5,8.87,34.31,2,8.66,32.95,4,8.76,33.89
1,9.19,41.415,2,9.01,41.974,5,9.21,43.518,3,9.12,42.069,4,9.36,43.246
