Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME
1,6.92,6.92,2,7.03,7.03,3,7.04,7.04,4,7.10,7.10,5,7.32,7.32
1,8.84,15.76,2,8.90,15.93,4,9.14,16.18,3,9.00,16.10,5,8.98,16.30
1,8.27,24.03,2,8.27,24.20,4,8.34,24.52,3,8.32,24.42,5,8.37,24.67
1,8.38,32.41,2,8.42,32.62,4,8.41,32.93,3,8.31,32.73,5,8.57,33.24
1,8.53,40.94,3,8.68,41.274,4,8.60,41.505,2,8.51,41.24,5,8.66,41.875
