Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,LIU Cuijia POSITION,LIU Cuijia LAP TIME,LIU Cuijia ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
0,15.038,15.038,0,15.142,15.142,0,14.978,14.978,0,14.761,14.761
0,11.728,26.766,0,11.719,26.861,0,11.616,26.594,0,12.033,26.794
0,10.514,37.280,0,10.498,37.359,0,10.552,37.146,0,10.559,37.353
0,10.093,47.372,0,10.217,47.576,0,10.379,47.525,0,10.032,47.385
0,10.195,57.567,0,10.072,57.648,0,10.048,57.574,0,9.987,57.371
0,9.920,1:07.487,0,9.922,1:07.570,0,9.780,1:07.353,0,9.901,1:07.272
0,9.753,1:17.240,0,9.717,1:17.287,0,9.738,1:17.091,0,9.816,1:17.088
0,10.062,1:27.302,0,10.023,1:27.310,0,10.029,1:27.120,0,10.128,1:27.216
0,,,0,,,0,,,0,,
