START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,8.81,8.81,2,8.52,8.52,1,8.37,8.37,5,8.95,8.95,6,9.10,9.10,3,8.66,8.66,7,9.25,9.25,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
5,11.65,20.46,1,11.52,20.04,2,11.78,20.15,4,11.41,20.36,6,11.54,20.64,3,11.63,20.29,7,11.55,20.80,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
4,10.96,31.42,1,11.01,31.05,2,10.98,31.13,5,11.08,31.44,6,10.95,31.59,3,11.02,31.31,7,11.00,31.80,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
1,9.75,41.17,3,10.22,41.27,2,10.13,41.26,5,10.16,41.60,6,10.21,41.80,4,10.18,41.49,7,10.12,41.92,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
7,10.75,51.92,1,10.07,51.34,2,10.18,51.44,3,9.90,51.50,5,9.94,51.74,4,10.11,51.60,6,9.92,51.84,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
7,10.24,1:02.16,1,10.18,1:01.52,2,10.18,1:01.62,3,10.21,1:01.71,5,10.23,1:01.97,4,10.22,1:01.82,6,10.24,1:02.08,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
7,10.18,1:12.34,1,10.17,1:11.69,2,10.15,1:11.77,3,10.09,1:11.80,5,10.17,1:12.14,4,10.18,1:12.00,6,10.16,1:12.24,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
7,9.80,1:22.14,1,9.84,1:21.53,2,9.83,1:21.60,3,9.88,1:21.68,5,9.80,1:21.94,4,9.80,1:21.80,6,9.80,1:22.04,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
7,9.63,1:31.77,1,9.65,1:31.18,2,9.63,1:31.23,3,9.57,1:31.25,4,9.50,1:31.44,5,9.66,1:31.46,6,9.57,1:31.61,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
6,9.40,1:41.17,2,9.51,1:40.69,4,9.61,1:40.84,3,9.52,1:40.77,1,9.11,1:40.55,7,9.76,1:41.22,5,9.34,1:40.95,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
6,9.36,1:50.53,2,9.46,1:50.15,5,9.53,1:50.37,3,9.39,1:50.16,1,9.05,1:49.60,7,9.60,1:50.82,4,9.37,1:50.32,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
3,9.39,1:59.92,7,34.88,2:25.03,4,9.70,2:00.07,2,9.62,1:59.78,1,9.05,1:58.65,6,9.70,2:00.52,5,10.06,2:00.38,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
5,10.07,2:09.99,7,23.48,2:48.51,3,9.81,2:09.88,2,10.05,2:09.83,1,9.40,2:08.05,6,9.81,2:10.33,4,9.54,2:09.92,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
3,10.25,2:20.235,5,23.06,3:11.568,0,,PEN,2,10.21,2:20.035,1,10.72,2:18.764,4,10.03,2:20.359,0,,PEN,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",1500m,m,Semifinals,3
