Klaudio NASRI POSITION,Klaudio NASRI LAP TIME,Klaudio NASRI ELAPSED TIME,Jacob JANSSON POSITION,Jacob JANSSON LAP TIME,Jacob JANSSON ELAPSED TIME,Bor Luka URLEP POSITION,Bor Luka URLEP LAP TIME,Bor Luka URLEP ELAPSED TIME,Ivan MOJSILOVIC POSITION,Ivan MOJSILOVIC LAP TIME,Ivan MOJSILOVIC ELAPSED TIME
1,7.42,7.42,2,7.62,7.62,3,7.89,7.89,4,7.99,7.99
1,9.59,17.01,2,9.55,17.17,3,9.91,17.80,4,10.19,18.18
1,9.19,26.20,2,9.14,26.31,3,9.45,27.25,4,10.02,28.20
1,9.49,35.69,2,9.48,35.79,3,9.72,36.97,4,10.43,38.63
1,9.46,45.135,2,9.51,45.282,3,10.03,46.989,4,10.48,49.085
