J.R. CELSKI POSITION,J.R. CELSKI LAP TIME,J.R. CELSKI ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME
1,6.77,6.77,3,6.96,6.96,5,7.15,7.15,2,6.90,6.90,4,7.01,7.01
1,8.76,15.53,3,8.90,15.86,5,8.83,15.98,2,8.81,15.71,4,8.93,15.94
1,8.30,23.83,3,8.18,24.04,4,8.23,24.21,2,8.23,23.94,5,8.40,24.34
1,8.62,32.45,3,8.48,32.52,5,8.47,32.68,2,8.56,32.50,4,8.26,32.60
1,8.82,41.270,3,8.97,41.482,4,8.88,41.549,5,9.31,41.804,2,8.73,41.327
