Zbigniew BRODKA POSITION,Zbigniew BRODKA LAP TIME,Zbigniew BRODKA ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
0,13.366,13.366,0,13.743,13.743,0,13.628,13.628,0,13.923,13.923,0,13.611,13.611
0,9.957,23.323,0,9.923,23.665,0,9.894,23.522,0,9.896,23.819,0,9.489,23.100
0,9.725,33.048,0,9.742,33.408,0,9.666,33.188,0,9.786,33.605,0,10.090,33.190
0,9.791,42.839,0,9.805,43.212,0,9.897,43.085,0,9.731,43.336,0,9.626,42.817
0,9.817,52.656,0,9.683,52.895,0,9.585,52.670,0,9.331,52.667,0,9.427,52.244
0,9.661,1:02.317,0,9.712,1:02.607,0,9.580,1:02.250,0,9.620,1:02.287,0,10.055,1:02.298
0,9.809,1:12.126,0,9.722,1:12.328,0,9.684,1:11.934,0,9.680,1:11.967,0,9.944,1:12.243
0,10.000,1:22.127,0,9.905,1:22.234,0,9.522,1:21.456,0,10.097,1:22.064,0,9.848,1:22.090
0,19.545,1:41.672,0,10.732,1:32.966,0,10.058,1:31.513,0,10.435,1:32.500,0,19.460,1:41.550
