Anouk ZOUTENDIJK POSITION,Anouk ZOUTENDIJK LAP TIME,Anouk ZOUTENDIJK ELAPSED TIME,Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME
0,14.651,14.651,0,14.622,14.622,0,14.398,14.398,0,14.323,14.323
0,11.004,25.656,0,10.392,25.013,0,10.900,25.298,0,10.870,25.192
0,10.066,35.722,0,10.394,35.407,0,10.388,35.686,0,10.378,35.570
0,10.806,46.528,0,10.957,46.364,0,10.856,46.542,0,10.877,46.447
0,10.635,57.163,0,10.558,56.922,0,10.358,56.901,0,10.511,56.958
0,10.246,1:07.409,0,9.697,1:06.619,0,9.679,1:06.580,0,9.807,1:06.765
0,10.475,1:17.883,0,9.836,1:16.455,0,9.894,1:16.473,0,9.695,1:16.460
0,10.845,1:28.728,0,9.920,1:26.375,0,9.841,1:26.314,0,10.057,1:26.517
0,11.806,1:40.534,0,9.999,1:36.374,0,,,0,10.486,1:37.003
