Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME,Sarah LANG POSITION,Sarah LANG LAP TIME,Sarah LANG ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME
0,7.446,7.446,0,7.578,7.578,0,7.695,7.695,0,7.875,7.875,0,8.156,8.156
0,9.316,16.762,0,9.400,16.978,0,9.699,17.394,0,10.176,18.051,0,9.883,18.039
0,9.306,26.068,0,9.244,26.222,0,9.274,26.669,0,9.637,27.688,0,9.936,27.976
0,9.313,35.381,0,9.403,35.625,0,9.702,36.371,0,9.854,37.542,0,9.886,37.861
0,9.874,45.255,0,9.704,45.329,0,9.960,46.330,0,10.109,47.651,0,9.923,47.784
