van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME
2,7.38,7.38,3,7.63,7.63,1,7.26,7.26
2,9.59,16.97,3,9.71,17.34,1,9.51,16.77
2,9.19,26.16,3,9.11,26.45,1,9.16,25.93
2,9.41,35.57,3,9.31,35.76,1,9.45,35.38
2,9.48,45.050,3,9.31,45.063,1,9.47,44.850
