Kasandra BRADETTE POSITION,Kasandra BRADETTE LAP TIME,Kasandra BRADETTE ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,ZANG Yize POSITION,ZANG Yize LAP TIME,ZANG Yize ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
1,7.26,7.26,2,7.37,7.37,3,7.68,7.68,4,7.76,7.76,5,7.98,7.98
1,9.37,16.63,2,9.36,16.73,3,9.47,17.15,4,9.46,17.22,5,9.40,17.38
1,8.95,25.58,2,8.94,25.67,4,9.02,26.17,5,8.97,26.19,3,8.57,25.95
1,9.15,34.73,2,9.13,34.80,5,9.97,36.14,4,9.20,35.39,3,8.89,34.84
1,9.44,44.17,2,9.43,44.23,5,10.67,46.784,4,9.30,44.674,3,9.55,44.366
