Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
1,6.86,6.86,2,7.12,7.12,4,21.42,21.42,3,7.24,7.24
1,9.06,15.92,2,8.92,16.04,4,15.45,36.87,3,9.05,16.29
1,8.65,24.57,2,8.61,24.65,4,10.90,47.77,3,8.51,24.80
1,8.54,33.11,2,8.55,33.20,4,9.84,57.61,3,13.13,37.93
1,8.85,41.958,2,8.95,42.148,4,10.95,1:08.555,3,9.88,47.805
