de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,GEORGIEV Dimitar POSITION,GEORGIEV Dimitar LAP TIME,GEORGIEV Dimitar ELAPSED TIME,HANDEI Oleh POSITION,HANDEI Oleh LAP TIME,HANDEI Oleh ELAPSED TIME,DJORDJEVIC Jovan POSITION,DJORDJEVIC Jovan LAP TIME,DJORDJEVIC Jovan ELAPSED TIME
1,6.98,6.98,2,7.13,7.13,4,7.53,7.53,3,7.24,7.24,5,7.68,7.68
1,8.99,15.97,2,9.05,16.18,4,9.28,16.81,3,9.05,16.29,5,9.37,17.05
1,8.53,24.50,2,8.43,24.61,4,8.92,25.73,3,8.51,24.80,5,9.21,26.26
1,8.62,33.12,2,8.61,33.22,4,9.23,34.96,3,8.63,33.43,5,9.44,35.70
1,8.81,41.93,2,8.73,41.95,4,9.62,44.58,3,9.10,42.53,5,9.54,45.24
