XIAO Han POSITION,XIAO Han LAP TIME,XIAO Han ELAPSED TIME,Joanie GERVAIS POSITION,Joanie GERVAIS LAP TIME,Joanie GERVAIS ELAPSED TIME,Ylenia TOTA POSITION,Ylenia TOTA LAP TIME,Ylenia TOTA ELAPSED TIME,Kyoko TATSUMI POSITION,Kyoko TATSUMI LAP TIME,Kyoko TATSUMI ELAPSED TIME
1,7.68,7.68,2,7.84,7.84,3,7.97,7.97,4,8.18,8.18
1,9.78,17.46,2,9.90,17.74,3,9.86,17.83,4,10.03,18.21
1,9.35,26.81,2,9.45,27.19,3,9.48,27.31,4,9.61,27.82
1,9.47,36.28,2,9.65,36.84,3,9.58,36.89,4,9.79,37.61
1,9.62,45.900,3,10.19,47.021,2,9.90,46.782,4,9.97,47.574
