Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME
0,6.904,6.904,0,7.136,7.136,0,7.721,7.721,0,7.304,7.304
0,9.075,15.979,0,9.546,16.682,0,9.523,17.243,0,9.368,16.671
0,8.829,24.808,0,8.828,25.510,0,8.968,26.211,0,9.323,25.995
0,9.068,33.875,0,9.420,34.930,0,12.106,38.317,0,9.350,35.345
0,10.261,44.136,0,9.611,44.541,0,16.715,55.032,0,9.518,44.863
