START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,9.92,9.92,1,9.74,9.74,2,9.76,9.76,5,10.52,10.52,4,10.21,10.21,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
2,12.32,22.24,1,12.35,22.09,3,12.57,22.33,5,12.38,22.90,4,12.28,22.49,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
2,13.06,35.30,1,13.04,35.13,3,13.04,35.37,5,12.81,35.71,4,13.00,35.49,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
3,12.84,48.14,2,12.84,47.97,4,12.88,48.25,5,12.94,48.65,1,12.44,47.93,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
2,11.93,1:00.07,4,12.35,1:00.32,1,11.60,59.85,5,12.04,1:00.69,3,12.37,1:00.30,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
3,10.91,1:10.98,1,10.31,1:10.63,2,10.99,1:10.84,5,10.85,1:11.54,4,10.81,1:11.11,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
3,10.94,1:21.92,1,11.05,1:21.68,2,10.94,1:21.78,5,10.68,1:22.22,4,10.90,1:22.01,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
4,10.63,1:32.55,1,10.53,1:32.21,2,10.66,1:32.44,5,10.59,1:32.81,3,10.44,1:32.45,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
4,9.88,1:42.43,1,9.79,1:42.00,3,9.82,1:42.26,5,9.82,1:42.63,2,9.67,1:42.12,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
4,9.72,1:52.15,1,9.82,1:51.82,3,9.77,1:52.03,5,9.61,1:52.24,2,9.81,1:51.93,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
5,9.90,2:02.05,1,9.81,2:01.63,4,9.88,2:01.91,2,9.50,2:01.74,3,9.82,2:01.75,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
5,10.02,2:12.07,2,9.80,2:11.43,4,9.77,2:11.68,1,9.39,2:11.13,3,9.81,2:11.56,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
5,10.64,2:22.71,2,9.97,2:21.40,4,10.02,2:21.70,1,9.63,2:20.76,3,9.94,2:21.50,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
5,11.40,2:34.105,2,10.12,2:31.512,4,10.07,2:31.764,1,9.74,2:30.493,3,10.15,2:31.644,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,1
