Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,WANG Hong Yang POSITION,WANG Hong Yang LAP TIME,WANG Hong Yang ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME
1,6.54,6.54,2,6.75,6.75,3,6.94,6.94,4,7.00,7.00
1,9.06,15.60,2,8.99,15.74,3,9.15,16.09,4,9.21,16.21
1,8.56,24.16,2,8.61,24.35,3,8.40,24.49,4,8.57,24.78
1,8.62,32.78,2,8.65,33.00,3,8.80,33.29,4,8.57,33.35
1,9.05,41.822,2,8.99,41.987,3,8.73,42.013,4,8.78,42.125
