Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
0,7.796,7.796,0,7.207,7.207,0,7.529,7.529,0,7.545,7.545
0,10.277,18.073,0,9.617,16.824,0,9.817,17.346,0,9.410,16.955
0,9.710,27.783,0,9.320,26.144,0,9.356,26.702,0,9.261,26.216
0,10.153,37.936,0,9.420,35.564,0,9.356,36.058,0,9.459,35.675
0,10.782,48.718,0,9.780,45.344,0,,,0,9.945,45.620
