START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,8.91,8.91,5,9.11,9.11,4,8.99,8.99,6,9.29,9.29,2,8.63,8.63,1,8.50,8.50,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
3,12.52,21.43,6,12.50,21.61,4,12.53,21.52,5,12.26,21.55,1,12.52,21.15,2,12.76,21.26,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
4,11.29,32.72,6,11.37,32.98,5,11.33,32.85,1,10.77,32.32,3,11.40,32.55,2,11.16,32.42,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
4,10.87,43.59,6,10.83,43.81,5,10.84,43.69,2,10.98,43.30,1,10.68,43.23,3,10.99,43.41,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
1,10.19,53.78,6,10.35,54.16,3,10.17,53.86,4,10.66,53.96,2,10.62,53.85,5,10.61,54.02,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
3,9.48,1:03.26,6,9.49,1:03.65,1,9.29,1:03.15,4,9.46,1:03.42,2,9.39,1:03.24,5,9.50,1:03.52,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
2,9.61,1:12.87,6,9.58,1:13.23,1,9.60,1:12.75,4,9.67,1:13.09,3,9.76,1:13.00,5,9.64,1:13.16,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
2,9.88,1:22.75,6,9.96,1:23.19,1,9.84,1:22.59,4,9.94,1:23.03,3,9.90,1:22.90,5,9.93,1:23.09,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
2,9.57,1:32.32,6,9.55,1:32.74,1,9.60,1:32.19,5,9.55,1:32.58,3,9.57,1:32.47,4,9.47,1:32.56,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
5,9.71,1:42.03,6,9.45,1:42.19,1,9.43,1:41.62,3,9.36,1:41.94,2,9.30,1:41.77,4,9.42,1:41.98,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
5,9.40,1:51.43,6,9.57,1:51.76,1,9.39,1:51.01,3,9.28,1:51.22,2,9.34,1:51.11,4,9.42,1:51.40,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
4,9.19,2:00.62,6,9.90,2:01.66,1,9.39,2:00.40,3,9.38,2:00.60,2,9.39,2:00.50,5,9.40,2:00.80,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
1,9.13,2:09.75,6,10.64,2:12.30,2,9.54,2:09.94,4,9.51,2:10.11,3,9.52,2:10.02,5,9.64,2:10.44,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
1,9.16,2:18.902,6,11.84,2:24.132,3,9.70,2:19.634,4,9.60,2:19.702,2,9.56,2:19.576,5,9.94,2:20.379,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1
