FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Lucia PERETTI POSITION,Lucia PERETTI LAP TIME,Lucia PERETTI ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME
1,7.21,7.21,3,7.42,7.42,2,7.31,7.31,4,7.55,7.55,5,7.85,7.85
1,9.32,16.53,3,9.43,16.85,2,9.33,16.64,4,9.41,16.96,5,9.42,17.27
1,8.79,25.32,3,8.82,25.67,2,8.78,25.42,3,8.71,25.67,5,8.79,26.06
1,8.94,34.26,4,9.03,34.70,2,8.94,34.36,3,8.85,34.52,5,8.87,34.93
1,9.19,43.45,4,9.20,43.909,2,9.16,43.52,3,9.07,43.59,5,9.04,43.973
