Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,MANOILOVA Katrin POSITION,MANOILOVA Katrin LAP TIME,MANOILOVA Katrin ELAPSED TIME,WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME
1,14.41,14.41,3,14.75,14.75,4,14.94,14.94,2,14.58,14.58
1,12.15,26.56,3,12.11,26.86,4,12.04,26.98,2,12.11,26.69
1,11.75,38.31,3,11.69,38.55,4,11.71,38.69,2,11.74,38.43
1,11.13,49.44,3,11.12,49.67,4,11.09,49.78,2,11.13,49.56
1,10.55,59.99,3,10.56,1:00.23,4,10.59,1:00.37,2,10.57,1:00.13
1,10.10,1:10.09,3,10.10,1:10.33,4,10.12,1:10.49,2,10.06,1:10.19
1,9.77,1:19.86,3,9.75,1:20.08,4,10.36,1:20.85,2,9.79,1:19.98
1,9.53,1:29.39,3,9.54,1:29.62,4,11.02,1:31.87,2,9.53,1:29.51
1,9.55,1:38.932,3,9.51,1:39.122,4,11.84,1:43.706,2,9.48,1:38.985
