Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,TREACY Farrell POSITION,TREACY Farrell LAP TIME,TREACY Farrell ELAPSED TIME
1,6.84,6.84,2,6.97,6.97,5,7.39,7.39,3,7.18,7.18,4,7.34,7.34
1,8.86,15.70,2,8.86,15.83,5,10.37,17.76,3,8.78,15.96,4,9.09,16.43
1,8.43,24.13,3,8.60,24.43,5,9.24,27.00,2,8.34,24.30,4,8.40,24.83
1,8.59,32.72,3,8.76,33.19,5,9.56,36.56,2,8.52,32.82,4,8.45,33.28
1,8.74,41.46,4,9.37,42.56,5,10.43,46.99,2,8.70,41.52,3,8.91,42.19
