Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME
3,7.54,7.54,1,7.20,7.20,2,7.38,7.38,4,7.79,7.79
3,9.78,17.33,1,9.84,17.04,2,9.83,17.21,4,9.80,17.59
3,9.41,26.74,1,9.36,26.41,2,9.38,26.59,4,9.36,26.96
3,9.23,35.98,1,9.26,35.68,2,9.26,35.86,4,9.32,36.28
3,9.51,45.488,1,9.64,45.318,2,9.57,45.424,4,9.49,45.765
