Jasper BRUNSMANN POSITION,Jasper BRUNSMANN LAP TIME,Jasper BRUNSMANN ELAPSED TIME,JUNG Yanghun Ben POSITION,JUNG Yanghun Ben LAP TIME,JUNG Yanghun Ben ELAPSED TIME,Kiichi SHIGEHIRO POSITION,Kiichi SHIGEHIRO LAP TIME,Kiichi SHIGEHIRO ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME,Danylo FEDORENKO POSITION,Danylo FEDORENKO LAP TIME,Danylo FEDORENKO ELAPSED TIME
1,6.78,6.78,3,7.00,7.00,2,6.88,6.88,4,7.23,7.23,5,7.40,7.40
1,8.84,15.62,3,8.88,15.88,2,8.89,15.77,4,8.90,16.13,5,8.95,16.35
1,8.34,23.96,3,8.31,24.19,2,8.37,24.14,4,8.62,24.75,5,8.56,24.91
1,8.50,32.46,3,8.90,33.09,2,8.80,32.94,4,8.66,33.41,5,8.79,33.70
1,8.82,41.28,3,9.09,42.182,2,8.81,41.75,4,8.90,42.311,5,9.15,42.858
