Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Sarah LANG POSITION,Sarah LANG LAP TIME,Sarah LANG ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME
0,14.220,14.220,0,14.178,14.178,0,14.070,14.070,0,14.347,14.347
0,10.862,25.081,0,10.810,24.988,0,10.817,24.887,0,10.557,24.904
0,10.077,35.158,0,10.140,35.127,0,9.900,34.786,0,10.013,34.916
0,10.039,45.197,0,10.063,45.190,0,10.134,44.920,0,10.105,45.022
0,10.088,55.285,0,9.808,54.998,0,9.883,54.804,0,9.918,54.939
0,9.845,1:05.130,0,10.052,1:05.050,0,9.936,1:04.739,0,9.860,1:04.800
0,10.034,1:15.164,0,9.989,1:15.039,0,10.116,1:14.855,0,10.020,1:14.819
0,10.316,1:25.480,0,10.282,1:25.320,0,10.249,1:25.104,0,10.331,1:25.150
0,10.848,1:36.328,0,10.551,1:35.871,0,10.419,1:35.523,0,10.611,1:35.761
